,ID,IDADE,FAIXA IDADE,GENERO,COR/RACA/ETNIA,PCD,EXPERIENCIA_PROFISSIONAL_PREJUDICADA,PREJUDICA?,ASPECTOS_PREJUDICADOS,VIVE_NO_BRASIL,ESTADO ONDE MORA,UF ONDE MORA,REGIAO ONDE MORA,MUDOU DE ESTADO?,REGIAO DE ORIGEM,NIVEL DE ENSINO,ÁREA DE FORMAÇÃO,COMPUTAÇÃO?,QUAL SUA SITUAÇÃO ATUAL DE TRABALHO?,SETOR,NUMERO DE FUNCIONARIOS,GESTOR?,CARGO COMO GESTOR,CARGO ATUAL,NIVEL,FAIXA SALARIAL,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE DADOS VOCÊ TEM?,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE TI/ENGENHARIA DE SOFTWARE VOCÊ TEVE ANTES DE COMEÇAR A TRABALHAR NA ÁREA DE DADOS?,SALARIO
3384,7ihma2lj61sktwc746pe7ihmacf7a1ro,,55+,Masculino,Amarela,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",TRUE,"Aprovação em processos seletivos/entrevistas, Nível de cobrança no trabalho / Stress no trabalho, Relação com outros membros da empresa, em momentos de trabalho",TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Outras Engenharias,FALSE,Empregado (CLT),Setor Público,de 101 a 500,0,,Outras Engenharias (não inclui dev),Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,de 1 a 2 anos,10000
3385,7ifiiu6ttdn1cg3a7i9kdcldfx9pi9ze,27,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Espírito Santo (ES),ES,Sudeste,0,Sudeste,Pós-graduação,Outras Engenharias,FALSE,Empreendedor ou Empregado (CNPJ),Área de Consultoria,de 11 a 50,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Menos de 1 ano,10000
3386,7ic2mayvx4bj7i3wqyt9vt4qca330s3w,26,25-29,Feminino,Prefiro não informar,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",TRUE,Minas Gerais (MG),MG,Sudeste,1,,Pós-graduação,Outras Engenharias,FALSE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Analista de Negócios/Business Analyst,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,14000
3387,7i6oijf4hhgb7i6o4g5sbj26cmbqm7yw,32,30-34,Masculino,Branca,Não,,FALSE,,TRUE,Rio Grande do Sul (RS),RS,Sul,1,,Doutorado ou Phd,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Empregado (CLT),Varejo,Acima de 3.000,0,,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
3388,7htjudcltjmr5g6er86z47htju8u6r5y,37,35-39,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Senioridade das vagas recebidas em relação à sua experiência, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Oportunidades de progressão de carreira",TRUE,Rio Grande do Sul (RS),RS,Sul,1,,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Varejo,Acima de 3.000,0,,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
3389,7hhsmgdzwm3dxn2rnpw7hhsmg1znefj8,32,30-34,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,0,Sudeste,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Empregado (CLT),Finanças ou Bancos,de 501 a 1.000,0,,Cientista de Dados/Data Scientist,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,7000
3390,7h27ppbk6v9r7q9o947hh5xmi5sw42bm,50,50-54,Masculino,Branca,Não,,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Pós-graduação,Outras Engenharias,FALSE,Empreendedor ou Empregado (CNPJ),Outra Opção,Acima de 3.000,1,Gerente/Head,,,de R$ 20.001/mês a R$ 25.000/mês,de 7 a 10 anos,Mais de 10 anos,22500
3391,7h0z01jqtf3vu9nlattqua7h0z0142ej,34,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,"Desempregado, buscando recolocação",,,,,,,,,,
3392,7gx6zq22y1vbq7vy8f7gx6za0lnyr8e7,43,40-44,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Outras Engenharias,FALSE,Empregado (CLT),Finanças ou Bancos,de 1.001 a 3.000,0,,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,5000
3393,7gnzbeifkx8k4awoha67gneq5m0j130v,36,35-39,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Finanças ou Bancos,de 101 a 500,1,Supervisor/Coordenador,,,de R$ 16.001/mês a R$ 20.000/mês,de 7 a 10 anos,Menos de 1 ano,18000
3394,7gcgeq76a6y747gcgeqnfo47cloh33w1,52,50-54,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Setor de Energia,Acima de 3.000,0,,Outra Opção,Júnior,de R$ 8.001/mês a R$ 12.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
3395,7g1tq862a9hi92so7g1tssakgttxka8j,35,35-39,Feminino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho, Aprovação em processos seletivos/entrevistas",TRUE,Pernambuco (PE),PE,Nordeste,1,,Pós-graduação,Ciências Sociais,FALSE,Servidor Público,Educação,Acima de 3.000,1,Team Leader/Tech Leader,,,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano,5000
3396,7fwg6bx5v9n8je2ld7fwg87xxjkqj958,23,22-24,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Pernambuco (PE),PE,Nordeste,1,,Estudante de Graduação,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,FALSE,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,,
3397,7fvlngdkw8wf8wb0m7fvlnqh1o54uo7u,30,30-34,Masculino,Branca,Não,,FALSE,,TRUE,Paraná (PR),PR,Sul,0,Sudeste,Graduação/Bacharelado,Outras Engenharias,FALSE,Empregado (CLT),Tecnologia/Fábrica de Software,de 501 a 1.000,0,,Outra Opção,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,de 1 a 2 anos,5000
3398,7f4tv4afa9xswijueep7f4tv4u1c7quc,26,25-29,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,0,,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Pleno,de R$ 8.001/mês a R$ 12.000/mês,Não tenho experiência na área de dados,de 3 a 4 anos,10000
3399,7egr6rsg1romvpimow4j97egr6rsgzhn,36,35-39,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Área de Consultoria,de 101 a 500,1,Team Leader/Tech Leader,,,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 6 anos,de 3 a 4 anos,18000
3400,7dz763wustkyjn63jh4ai2l7dz763w0a,23,22-24,Masculino,Branca,Não,,FALSE,,TRUE,Paraná (PR),PR,Sul,1,,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,FALSE,Empregado (CLT),Agronegócios,Acima de 3.000,0,,Analista de BI/BI Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano,5000
3401,7d9slq5m56mye9tds137d9sljwl1amoc,32,30-34,Masculino,Branca,Não,,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Empregado (CLT),Setor Imobiliário/ Construção Civil,Acima de 3.000,0,,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
3402,7d2qk16c4sqhzyiifgqacyv87d2qk1vw,40,40-44,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Varejo,Acima de 3.000,0,,Outra Opção,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Não tenho experiência na área de dados,Mais de 10 anos,3500
3403,7cql5xuqmtfrmoh4wk1ssq7cql5xvn8c,34,30-34,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Empregado (CLT),Setor Alimentício,Acima de 3.000,0,,Outra Opção,Sênior,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,5000
3404,7cdn4fvqi8675637cdn4iw1xalxu1voi,24,22-24,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0,,Cientista de Dados/Data Scientist,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano,5000
3405,7c8s1utrmb1oqcbgi6l7c8s1uocr280p,25,25-29,Masculino,Branca,Não,,FALSE,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Outra Opção,Acima de 3.000,0,,Cientista de Dados/Data Scientist,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,5000
3406,7bbxxusxvzqwwf3o4m4leoo7bbxxusbp,31,30-34,Feminino,Branca,Sim,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero, Sim, acredito que minha experiência profissional seja afetada devido ao fato de ser PCD",FALSE,"Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias",TRUE,Minas Gerais (MG),MG,Sudeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Freelancer,Marketing,de 6 a 10,0,,Outra Opção,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1500
3407,7b5pssinw5vgwcm4vfprbd7b5pssi5k1,31,30-34,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Setor Imobiliário/ Construção Civil,de 51 a 100,0,,Estatístico,Júnior,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,de 1 a 2 anos,2500
3408,7aylu5xyacr1zhe7i2a78wz7aylu5xy4,23,22-24,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Paraná (PR),PR,Sul,1,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Finanças ou Bancos,de 501 a 1.000,0,,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Menos de 1 ano,3500
3409,7atzv4vshzgxd6m35t7atz7dq4dx9eb9,31,30-34,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Outras Engenharias,FALSE,Empregado (CLT),Agronegócios,Acima de 3.000,0,,Analista de Negócios/Business Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,14000
3410,7afkufc0mh1qn1dh0r7afkufcwoxkbut,45,45-49,Masculino,Amarela,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Internet/Ecommerce,de 101 a 500,1,Gerente/Head,,,de R$ 30.001/mês a R$ 40.000/mês,Mais de 10 anos,de 7 a 10 anos,35000
3411,79o1niupz13u7qmfrsht2j79o1niywap,22,22-24,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Finanças ou Bancos,de 501 a 1.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,7000
3412,78xrvlmrsjy4vlk78xrvl4cwlc6gb8tr,,55+,Masculino,Branca,Não,,FALSE,,TRUE,Paraná (PR),PR,Sul,0,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,"Desempregado, buscando recolocação",,,,,,,,,,
3413,78w5mme4qursd34hg78w5mdbjdks53tz,28,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Pós-graduação,Outras Engenharias,FALSE,Empregado (CLT),Finanças ou Bancos,de 1.001 a 3.000,0,,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,5000
3414,788lfbmdo41ct7n0d49788lfpkw0s0ux,30,30-34,Masculino,Branca,Não,,FALSE,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,0,Nordeste,Mestrado,Outras Engenharias,FALSE,Empregado (CLT),Internet/Ecommerce,de 501 a 1.000,0,,Analista de Dados/Data Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,de 3 a 4 anos,14000
3415,781myz0r5aylc5o6d230781myzxjardl,27,25-29,Masculino,Parda,Sim,"Sim, acredito que minha experiência profissional seja afetada devido ao fato de ser PCD",FALSE,Atenção dada pelas pessoas diante das minhas opiniões e ideias,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Indústria,de 1.001 a 3.000,0,,Analista de BI/BI Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,Menos de 1 ano,5000
3416,77rusaourk8m15qu77r68f60bop9upfr,29,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Área de Consultoria,de 501 a 1.000,1,Team Leader/Tech Leader,,,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,de 3 a 4 anos,10000
3417,77mtobi8cry8ny577dv6n77mtobi8ent,31,30-34,Masculino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",TRUE,"Quantidade de oportunidades de emprego/vagas recebidas, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira",TRUE,Minas Gerais (MG),MG,Sudeste,1,,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Finanças ou Bancos,de 101 a 500,0,,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,de 1 a 2 anos,3500
3418,77mp4hxs8dg64v7x4b9d77mp41ee6axj,35,35-39,Masculino,Branca,Não,,FALSE,,TRUE,Rio Grande do Sul (RS),RS,Sul,1,,Doutorado ou Phd,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,FALSE,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,Área da Saúde,de 11 a 50,0,,Estatístico,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,Menos de 1 ano,14000
3419,77dnj05rnnb9i677dnjt84ovvtxsof25,34,30-34,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Outras Engenharias,FALSE,Empregado (CLT),Área de Consultoria,de 101 a 500,1,Gerente/Head,,,de R$ 25.001/mês a R$ 30.000/mês,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,27500
3420,770j8e9gwmm86j93c9m770j8r39oyrp0,42,40-44,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Bahia (BA),BA,Nordeste,1,,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Servidor Público,Indústria,Acima de 3.000,0,,Analista de BI/BI Analyst,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,Mais de 10 anos,14000
3421,76ulzcuehy776ult8oz2f1y59krr8wod,22,22-24,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Alagoas (AL),AL,Nordeste,1,,Não tenho graduação formal,,FALSE,Somente Estudante (graduação),,,,,,,,,,
3422,76mbk8jdfi9x6e90nw3q376mbkdw2ud7,32,30-34,Masculino,Branca,Não,,FALSE,,TRUE,Rio Grande do Norte (RN),RN,Nordeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,"Desempregado, buscando recolocação",,,,,,,,,,
3423,7638xscnwyvwz0x4aq62rge7638xstdi,40,40-44,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Finanças ou Bancos,de 101 a 500,1,Diretor/VP,,,de R$ 25.001/mês a R$ 30.000/mês,Mais de 10 anos,de 7 a 10 anos,27500
3424,75u986dwp03s00ba75u98yl2t1d259c5,25,25-29,Masculino,Branca,Não,,FALSE,,TRUE,Rio Grande do Sul (RS),RS,Sul,1,,Não tenho graduação formal,,FALSE,Empregado (CLT),Finanças ou Bancos,de 1.001 a 3.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,de 5 a 6 anos,7000
3425,75m8q0063yfa0qyt75m88uxyvwj1yv63,24,22-24,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Área da Saúde,Acima de 3.000,0,,Analista de BI/BI Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Menos de 1 ano,3500
3426,7574unpregulvl2hd0h7574unp4ezafg,29,25-29,Masculino,Branca,Não,,FALSE,,TRUE,Santa Catarina (SC),SC,Sul,1,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 51 a 100,0,,Cientista de Dados/Data Scientist,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano,5000
3427,74qim13r5kral5c74qij7thlm85fm18p,48,45-49,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Outra Opção,de 101 a 500,0,,Analista de Suporte/Analista Técnico,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,de 5 a 6 anos,10000
3428,74l3wn1tg3red74l7i2ym69146fnqska,27,25-29,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Empregado (CLT),Área da Saúde,de 1.001 a 3.000,0,,Analista de Dados/Data Analyst,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,5000
3429,74gbdpalnffkuvl74tnnkon0m47xwklb,32,30-34,Masculino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",TRUE,Atenção dada pelas pessoas diante das minhas opiniões e ideias,TRUE,Distrito Federal (DF),DF,Centro-oeste,1,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,14000
3430,74cjlx5nshxd1b8j74cjdj3riupn8d2t,53,50-54,Feminino,Amarela,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empreendedor ou Empregado (CNPJ),Agronegócios,de 101 a 500,0,,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Mais de 10 anos,10000
3431,73qsetipw1vkwtpy73qsfbzmsop848lk,36,35-39,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Mestrado,Química / Física,FALSE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,1,Gerente/Head,,,de R$ 25.001/mês a R$ 30.000/mês,de 7 a 10 anos,Menos de 1 ano,27500
3432,73iyzzpeogdwoz73iq6kgr1uu5wi076q,26,25-29,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Empregado (CLT),Tecnologia/Fábrica de Software,de 501 a 1.000,0,,Analista de Dados/Data Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,5000
3433,72on33e0lerwha71d4zg72on33pvme2y,29,25-29,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",TRUE,São Paulo (SP),SP,Sudeste,1,,Mestrado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,FALSE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,1,Gerente/Head,,,de R$ 20.001/mês a R$ 25.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,22500
3434,723ypaoljkj799ze472tceu0m8u6xb92,37,35-39,Masculino,Branca,Não,,FALSE,,TRUE,Paraná (PR),PR,Sul,1,,Mestrado,Outras Engenharias,FALSE,Empregado (CLT),Tecnologia/Fábrica de Software,de 11 a 50,0,,Analista de Dados/Data Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Menos de 1 ano,1500
3435,71hw681nptmh9971hw64pvqaifoy1yfl,23,22-24,Masculino,Branca,Não,,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Servidor Público,Educação,de 501 a 1.000,0,,Analista de Negócios/Business Analyst,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,5000
3436,71di07ctqgxinyf6rs03xrx71di07ct2,27,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Pará (PA),PA,Norte,1,,Mestrado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,FALSE,Servidor Público,Área da Saúde,de 1.001 a 3.000,0,,Outra Opção,Júnior,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,Menos de 1 ano,2500
3437,70uf8z6krwyfgx8k7j70uf8z6b1l4sjj,38,35-39,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,,
3438,70qcye7rud6gyzxzf70qcy9v8zr8rv54,35,35-39,Masculino,Preta,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Telecomunicação,Acima de 3.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,de 5 a 6 anos,10000
