ID,IDADE,FAIXA IDADE,GENERO,COR/RACA/ETNIA,PCD,EXPERIENCIA_PROFISSIONAL_PREJUDICADA,ASPECTOS_PREJUDICADOS,VIVE_NO_BRASIL,ESTADO ONDE MORA,UF ONDE MORA,REGIAO ONDE MORA,MUDOU DE ESTADO?,REGIAO DE ORIGEM,NIVEL DE ENSINO,ÁREA DE FORMAÇÃO,QUAL SUA SITUAÇÃO ATUAL DE TRABALHO?,SETOR,NUMERO DE FUNCIONARIOS,GESTOR?,CARGO COMO GESTOR,CARGO ATUAL,NIVEL,FAIXA SALARIAL,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE DADOS VOCÊ TEM?,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE TI/ENGENHARIA DE SOFTWARE VOCÊ TEVE ANTES DE COMEÇAR A TRABALHAR NA ÁREA DE DADOS?
rfp2vgccroircc0zzv7irfp2vgmif7g0,42,40-44,Feminino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Quantidade de oportunidades de emprego/vagas recebidas,TRUE,Minas Gerais (MG),MG,Sudeste,TRUE,,Não tenho graduação formal,,Empregado (CLT),Outra Opção,de 51 a 100,FALSE,,Outra Opção,Júnior,Menos de R$ 1.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
rfgpn1zd27liku67nwrfgpn1zodx6gjn,45,45-49,Masculino,Branca,Não,,,FALSE,,,,,,Doutorado ou Phd,Química / Física,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,
rfdoyahez4vo69qm2izrfdoyd1f9upcf,37,35-39,Masculino,Branca,Não,,,TRUE,Pernambuco (PE),PE,Nordeste,FALSE,,Mestrado,Outras Engenharias,Empregado (CLT),Entretenimento ou Esportes,Acima de 3.000,FALSE,,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
rfcy38pxxrbomoskktarfcygodofnv3g,36,35-39,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho",TRUE,Rio de Janeiro (RJ),RJ,Sudeste,TRUE,,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,Empreendedor ou Empregado (CNPJ),Marketing,de 11 a 50,TRUE,Gerente/Head,,,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
rf12vonnzrtin3sehe4n9msnrf12vonn,23,22-24,Masculino,Branca,Não,,,TRUE,Maranhão (MA),MA,Nordeste,TRUE,,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Desempregado e não estou buscando recolocação,,,,,,,,,
reyqchd8zbfd1vpj9reyzdj0psrm1zqn,24,22-24,Feminino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Quantidade de oportunidades de emprego/vagas recebidas, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho",TRUE,Rio de Janeiro (RJ),RJ,Sudeste,FALSE,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Estagiário,Tecnologia/Fábrica de Software,de 11 a 50,FALSE,,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,de 1 a 2 anos
repcs4ke3cqpsdbu5wntf1repcs4kscf,31,30-34,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Doutorado ou Phd,Química / Física,Empregado (CLT),Varejo,Acima de 3.000,FALSE,,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
re60d7b8cs2x8ewf41re60d7bomdc9cc,33,30-34,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,de 1.001 a 3.000,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,Mais de 10 anos
rdwksqfx99x4oujwrdwkslkjsovuju4q,35,35-39,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Alagoas (AL),AL,Nordeste,TRUE,,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Outra Opção,de 501 a 1.000,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,de 3 a 4 anos
rdrai4bbpni8xe5zrdra2eacs6yjfovk,28,25-29,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho",TRUE,São Paulo (SP),SP,Sudeste,FALSE,Sudeste,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo,Empregado (CLT),Finanças ou Bancos,de 101 a 500,TRUE,Supervisor/Coordenador,,,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
rdn7bdv7pfr1zutpgrdn7bdgzp32ju2w,23,22-24,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Graduação/Bacharelado,Outra opção,Empregado (CLT),Outra Opção,de 101 a 500,FALSE,,Outra Opção,Pleno,de R$ 1.001/mês a R$ 2.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
rdf3dn97pkwx4g3hvrdf3dnbxtcxhki6,39,35-39,Feminino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Velocidade de progressão de carreira,TRUE,Minas Gerais (MG),MG,Sudeste,FALSE,Sudeste,Não tenho graduação formal,,Empregado (CLT),Setor de Energia,de 501 a 1.000,FALSE,,Outra Opção,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
rd90xyoyyein3hu9rd90x1uuafg7r6w3,24,22-24,Masculino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Aprovação em processos seletivos/entrevistas,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Seguros ou Previdência,Acima de 3.000,FALSE,,Cientista de Dados/Data Scientist,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
rcnt83ntys4l8rccvr4ikyle02qpcvr4,36,35-39,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Paraíba (PB),PB,Nordeste,FALSE,Nordeste,Pós-graduação,Outras Engenharias,Empregado (CLT),Área de Consultoria,Acima de 3.000,FALSE,,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Menos de 1 ano
rcfm63ypc39kaedrcfz5tg4fan88vxqy,34,30-34,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,Acima de 3.000,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,de 7 a 10 anos
rb83jh1f4r6ah2xrb83x4a4k0wq9gupo,19,17-21,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Paraná (PR),PR,Sul,TRUE,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Estagiário,Setor Imobiliário/ Construção Civil,Acima de 3.000,FALSE,,Analista de Suporte/Analista Técnico,Júnior,Menos de R$ 1.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
rb2kzqb55wqsl7vbx0bfkrb2kzq1g636,40,40-44,Masculino,Branca,Não,,,TRUE,Rio Grande do Sul (RS),RS,Sul,FALSE,Nordeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,de 5 a 6 anos
rb135fpos9906jfcjrb135nvikgbuvy0,24,22-24,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Minas Gerais (MG),MG,Sudeste,TRUE,,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Setor Automotivo,Acima de 3.000,FALSE,,Analista de Inteligência de Mercado/Market Intelligence,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
ra5v1os3k8uu3ra5vdtpu5x2qgc0mdtp,29,25-29,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero","Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira",FALSE,,,,,,Pós-graduação,Outras Engenharias,"Desempregado, buscando recolocação",,,,,,,,,
r9vhumntgv0gjklxt9nebr9vhumnavvu,35,35-39,Masculino,Branca,Não,,,TRUE,Paraná (PR),PR,Sul,FALSE,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Entretenimento ou Esportes,de 51 a 100,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 20.001/mês a R$ 25.000/mês,de 7 a 10 anos,Menos de 1 ano
r94qo816z6d431vhqr94qo6inszy6vsb,26,25-29,Masculino,Branca,Não,,,TRUE,Goiás (GO),GO,Centro-oeste,FALSE,Centro-oeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Marketing,de 101 a 500,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 7 a 10 anos,de 1 a 2 anos
r92jo10lushpejs86hr92jotrdo0jztf,25,25-29,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,FALSE,Sudeste,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,FALSE,,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
r8x3vdz3t3dckqjip2r8x3vyid154qqj,33,30-34,Masculino,Branca,Não,,,TRUE,Rio Grande do Sul (RS),RS,Sul,TRUE,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 101 a 500,FALSE,,Engenheiro de Machine Learning/ML Engineer,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,de 3 a 4 anos
r8gi0kc8wqjud6wa8g1r8gi0kc8oxiwh,37,35-39,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,TRUE,,Graduação/Bacharelado,Outra opção,Empreendedor ou Empregado (CNPJ),Entretenimento ou Esportes,de 1 a 5,TRUE,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,,de R$ 3.001/mês a R$ 4.000/mês,Mais de 10 anos,Menos de 1 ano
r7qnud69td99xzibaz8gr7qnudpitxv7,32,30-34,Feminino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Alagoas (AL),AL,Nordeste,FALSE,Nordeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Setor Público,de 101 a 500,TRUE,Gerente/Head,,,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
r75iuuvrq4q2l2r75i85hp9jyje7ai98,28,25-29,Masculino,Branca,Não,,,TRUE,Paraná (PR),PR,Sul,TRUE,,Pós-graduação,Outras Engenharias,Empregado (CLT),Setor Imobiliário/ Construção Civil,de 1.001 a 3.000,FALSE,,Analytics Engineer,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,de 1 a 2 anos
r6wsjvkj86nezxwnp6yr6wsjlcyaw0yl,42,40-44,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 501 a 1.000,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,de 3 a 4 anos
r6tcn5c713atcna7r6tcnac71pzc94a5,22,22-24,Masculino,Preta,Prefiro não informar,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Quantidade de oportunidades de emprego/vagas recebidas, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",TRUE,Paraíba (PB),PB,Nordeste,FALSE,Nordeste,Estudante de Graduação,Outras Engenharias,Estagiário,Tecnologia/Fábrica de Software,de 1.001 a 3.000,FALSE,,Analista de BI/BI Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,Menos de 1 ano
r6s43a80kdkcqsetdxr6s43ve06jr88j,46,45-49,Masculino,Branca,Não,,,TRUE,Minas Gerais (MG),MG,Sudeste,TRUE,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Área de Consultoria,de 6 a 10,TRUE,Diretor/VP,,,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,de 5 a 6 anos
r6cg7kh4yxj65qqjtxr6cg7he287u9ix,41,40-44,Masculino,Parda,Sim,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Ceará (CE),CE,Nordeste,TRUE,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Setor Farmaceutico,Acima de 3.000,FALSE,,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
r5tcf1ckadhhijscnbrb4r5tcf1cm2ki,28,25-29,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Marketing,de 101 a 500,TRUE,Supervisor/Coordenador,,,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 6 anos,de 1 a 2 anos
r5rz68gyt2l5ejczsr5rh7cdwxf5neo6,27,25-29,Masculino,Branca,Não,,,TRUE,Rio Grande do Norte (RN),RN,Nordeste,TRUE,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 501 a 1.000,FALSE,,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,de 5 a 6 anos
r56xfw0mwbrjjdp93hmhmr56xfw0nxfw,24,22-24,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,FALSE,,Analista de BI/BI Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Menos de 1 ano
r4qpniqm17pkz0pm63mr4qpnilb353vy,30,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Estudante de Graduação,Outra opção,Empregado (CLT),Área da Saúde,Acima de 3.000,FALSE,,Outra Opção,Pleno,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
r4pciri11msd0md9qrotrr4pcirdlu9j,34,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,TRUE,,Pós-graduação,Outras Engenharias,Empregado (CLT),Setor Alimentício,Acima de 3.000,FALSE,,Analista de Suporte/Analista Técnico,Sênior,de R$ 4.001/mês a R$ 6.000/mês,de 7 a 10 anos,de 1 a 2 anos
r4mipmzz7ffcdx8lr4mie2a87t0zjxuv,31,30-34,Masculino,Branca,Não,,,TRUE,Santa Catarina (SC),SC,Sul,TRUE,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,,,,,,
r3vmmfqei82d8nx7qzytr3vmmfqeejdy,26,25-29,Feminino,Parda,Não,"Não acredito que minha experiência profissional seja afetada devido a esses fatores, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",,TRUE,São Paulo (SP),SP,Sudeste,FALSE,Nordeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,FALSE,,Cientista de Dados/Data Scientist,Júnior,de R$ 8.001/mês a R$ 12.000/mês,Menos de 1 ano,Menos de 1 ano
r2mq8z388ez61qr2mqythf8sna1v3gwd,37,35-39,Masculino,Branca,Não,,,TRUE,Santa Catarina (SC),SC,Sul,TRUE,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Indústria,de 1.001 a 3.000,FALSE,,Analista de Negócios/Business Analyst,Sênior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
r2az247iq14ymqg14l5qr2az241uj2t3,27,25-29,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Finanças ou Bancos,de 101 a 500,TRUE,Team Leader/Tech Leader,,,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,de 1 a 2 anos
r1r3x124ic9mgotonngkir1r3x1qkv8e,49,45-49,Masculino,Branca,Não,,,TRUE,Pernambuco (PE),PE,Nordeste,TRUE,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Área de Consultoria,de 6 a 10,TRUE,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 6 anos,Mais de 10 anos
r1kpvdnr51zwlnbr1kp19b6lq68anvbl,27,25-29,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Internet/Ecommerce,Acima de 3.000,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,de 1 a 2 anos
r17okp9sfn6b1f01isr17oku8bzujnzr,32,30-34,Masculino,Branca,Não,,,TRUE,Minas Gerais (MG),MG,Sudeste,TRUE,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 1.001 a 3.000,TRUE,Supervisor/Coordenador,,,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
r123dz9a61feulwwgkexr123dlr7fw1u,20,17-21,Masculino,Branca,Não,,,TRUE,Pernambuco (PE),PE,Nordeste,TRUE,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Somente Estudante (graduação),,,,,,,,,
r0szyzhjgkfmdzgv9n9t4r0szyzeafwi,20,17-21,Masculino,Branca,Não,,,TRUE,Paraíba (PB),PB,Nordeste,TRUE,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Somente Estudante (graduação),,,,,,,,,
r0s9cl3k97r85w1r0s9clh3nq4agbyz5,35,35-39,Masculino,Branca,Não,,,TRUE,Pernambuco (PE),PE,Nordeste,TRUE,,Estudante de Graduação,Outra opção,Somente Estudante (graduação),,,,,,,,,
r0lg1swyopc1z1tmbijbr0lg1sczvraj,26,25-29,Masculino,Preta,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Ceará (CE),CE,Nordeste,FALSE,Nordeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Setor Imobiliário/ Construção Civil,de 101 a 500,FALSE,,Analista de Dados/Data Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,de 3 a 4 anos
r0idy80jg30sar9ir0inowjkb1qwi67s,22,22-24,Masculino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Atenção dada pelas pessoas diante das minhas opiniões e ideias,TRUE,Pará (PA),PA,Norte,TRUE,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Estagiário,Internet/Ecommerce,Acima de 3.000,FALSE,,Outra Opção,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,de 1 a 2 anos
